ID,Parent ID,Is Complex,Square Space,Spot Type ID,Zip Code ID,Longitude,Updated At,Deleted At,User ID,Latitude,Created At,Zip Codes_ID,Zip Codes_State ID,Zip Codes_Municipality,Zip Codes_City
22735,,0,274,13,"29,338",99.13655200° W,"February 7, 2024, 7:10 PM","February 9, 2024, 2:38 PM","12,005",19.30807270° N,"February 7, 2024, 5:41 PM",29338,7,Tlalpan,Ciudad de México
22736,,0,180,13,"28,924",99.12313360° W,"February 7, 2024, 7:10 PM","February 9, 2024, 2:38 PM","12,005",19.35695460° N,"February 7, 2024, 6:00 PM",28924,7,Iztapalapa,Ciudad de México
22737,,0,500,13,"28,854",99.07726050° W,"March 14, 2024, 10:00 AM","April 23, 2024, 6:53 PM","9,052",19.38482750° N,"February 7, 2024, 6:14 PM",28854,7,Iztapalapa,Ciudad de México
22738,,0,"9,301",9,"68,566",99.20160800° W,"March 13, 2024, 10:00 AM",,"7,470",19.68629460° N,"February 7, 2024, 6:34 PM",68566,15,Cuautitlán Izcalli,Cuautitlán Izcalli
22739,,0,200,13,"96,442",98.22311690° W,"March 12, 2024, 10:00 AM",,"12,403",19.10647730° N,"February 7, 2024, 7:01 PM",96442,21,Puebla,Heroica Puebla de Zaragoza
22740,,1,"10,000",9,"87,391",100.40758659° W,"February 7, 2024, 9:00 PM","February 12, 2024, 10:04 AM","6,419",25.65626155° N,"February 7, 2024, 8:29 PM",87391,19,San Pedro Garza García,San Pedro Garza García
22741,,1,600,11,"1,357",115.47223420° W,"February 11, 2024, 11:53 PM",,"12,426",32.64462340° N,"February 7, 2024, 11:49 PM",1357,2,Mexicali,Mexicali
22742,"14,475",0,202,11,,,"February 8, 2024, 7:00 AM",,"3,388",,"February 8, 2024, 7:00 AM",,,,
22743,"14,956",0,52,11,,,"February 8, 2024, 7:13 AM",,"3,388",,"February 8, 2024, 7:13 AM",,,,
22744,"14,956",0,45,11,,,"February 8, 2024, 7:13 AM",,"3,388",,"February 8, 2024, 7:13 AM",,,,
22745,,0,"4,770",9,"67,633",99.22060767° W,"March 13, 2024, 10:00 AM",,"7,470",19.47166542° N,"February 8, 2024, 9:34 AM",67633,15,Naucalpan de Juárez,Naucalpan de Juárez
22746,"20,740",0,123,11,,,"February 8, 2024, 9:57 AM",,"8,806",,"February 8, 2024, 9:57 AM",,,,
22747,,0,753,13,"40,540",101.70648820° W,"May 2, 2024, 9:49 AM",,"12,169",21.15912520° N,"February 8, 2024, 10:40 AM",40540,11,León,León de los Aldama
22748,,0,"1,450",9,"68,614",99.18715400° W,"March 13, 2024, 10:00 AM",,"7,470",19.65603480° N,"February 8, 2024, 11:01 AM",68614,15,Cuautitlán Izcalli,Cuautitlán Izcalli
22749,,0,237,13,"28,636",99.09441490° W,"March 13, 2024, 10:00 AM",,"12,431",19.50055830° N,"February 8, 2024, 11:09 AM",28636,7,Gustavo A. Madero,Ciudad de México
22750,,1,185,11,"57,802",103.38136060° W,"May 1, 2024, 10:32 AM",,"12,067",20.68414400° N,"February 8, 2024, 12:07 PM",57802,14,Guadalajara,Guadalajara
22751,"22,750",0,24,11,,,"May 1, 2024, 10:32 AM",,"12,067",,"February 8, 2024, 12:11 PM",,,,
22752,"22,750",0,12,11,,,"May 1, 2024, 10:32 AM",,"12,067",,"February 8, 2024, 12:12 PM",,,,
22753,,0,64,13,"88,911",100.23499800° W,"March 13, 2024, 10:00 AM",,"12,439",25.66862950° N,"February 8, 2024, 12:49 PM",88911,19,Guadalupe,Guadalupe
22754,,0,"4,600",15,"63,556",99.58370645° W,"March 13, 2024, 10:00 AM",,"12,441",19.34290151° N,"February 8, 2024, 12:55 PM",63556,15,Toluca,
22755,,0,400,11,"29,322",99.20961250° W,"April 19, 2024, 10:33 AM",,"12,440",19.27303580° N,"February 8, 2024, 1:04 PM",29322,7,Tlalpan,Ciudad de México
22756,,0,45,13,"29,148",99.20092230° W,"February 8, 2024, 1:45 PM","February 8, 2024, 2:02 PM","9,791",19.43135540° N,"February 8, 2024, 1:45 PM",29148,7,Miguel Hidalgo,Ciudad de México
22757,,1,"10,021",11,"29,145",99.18794800° W,"March 19, 2024, 8:50 PM",,"8,806",19.43818440° N,"February 8, 2024, 1:51 PM",29145,7,Miguel Hidalgo,Ciudad de México
22758,,0,40,13,"101,896",100.36680940° W,"March 13, 2024, 10:00 AM",,"12,377",20.56770270° N,"February 8, 2024, 1:52 PM",101896,22,Querétaro,Santiago de Querétaro
22759,"22,757",0,73,11,,,"February 8, 2024, 3:16 PM",,"8,806",,"February 8, 2024, 1:56 PM",,,,
22760,,0,"20,200",15,"67,207",99.35204760° W,"April 5, 2024, 10:00 AM",,"9,791",19.36187910° N,"February 8, 2024, 2:07 PM",67207,15,Huixquilucan,Huixquilucan de Degollado
22761,,0,45,13,"29,148",99.20092230° W,"March 19, 2024, 8:50 PM",,"9,791",19.43135540° N,"February 8, 2024, 2:12 PM",29148,7,Miguel Hidalgo,Ciudad de México
22762,,0,87,13,"101,914",100.43449250° W,"March 20, 2024, 10:00 AM",,"2,388",20.64818510° N,"February 8, 2024, 2:32 PM",101914,22,Querétaro,Santiago de Querétaro
22763,"22,757",0,141,11,,,"February 8, 2024, 3:13 PM",,"8,806",,"February 8, 2024, 3:13 PM",,,,
22764,"22,757",0,87,11,,,"February 8, 2024, 3:18 PM",,"8,806",,"February 8, 2024, 3:15 PM",,,,
22765,"22,757",0,134,11,,,"February 8, 2024, 3:18 PM",,"8,806",,"February 8, 2024, 3:18 PM",,,,
22767,,0,26,13,"28,617",99.16087750° W,"March 19, 2024, 8:50 PM",,"9,791",19.41214470° N,"February 8, 2024, 3:56 PM",28617,7,Cuauhtémoc,Ciudad de México
22768,,1,"8,786",11,"29,145",99.20145750° W,"April 15, 2024, 10:07 AM",,"2,360",19.44050770° N,"February 8, 2024, 4:05 PM",29145,7,Miguel Hidalgo,Ciudad de México
22769,"22,768",0,"1,418",11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:08 PM",,,,
22770,"22,768",0,487,11,,,"April 15, 2024, 10:07 AM",,"8,806",,"February 8, 2024, 4:08 PM",,,,
22771,"22,768",0,"1,427",11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:10 PM",,,,
22772,"22,768",0,625,11,,,"April 15, 2024, 10:07 AM",,"8,806",,"February 8, 2024, 4:11 PM",,,,
22773,"22,768",0,"1,427",11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:12 PM",,,,
22774,"22,768",0,625,11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:12 PM",,,,
22775,"22,768",0,"1,427",11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:13 PM",,,,
22776,"22,768",0,625,11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:13 PM",,,,
22777,"22,768",0,675,11,,,"April 15, 2024, 10:07 AM",,"2,360",,"February 8, 2024, 4:14 PM",,,,
22778,,0,"6,182",9,"67,434",99.27198500° W,"March 13, 2024, 10:00 AM",,"7,470",19.57035660° N,"February 8, 2024, 4:57 PM",67434,15,Atizapán de Zaragoza,Ciudad Adolfo López Mateos
22779,,0,186,13,"28,443",99.18033370° W,"February 8, 2024, 5:22 PM",,"9,791",19.38561380° N,"February 8, 2024, 5:21 PM",28443,7,Benito Juárez,Ciudad de México
22781,,1,"43,185",13,"28,572",99.28054120° W,"February 9, 2024, 2:10 PM",,"10,902",19.35315510° N,"February 8, 2024, 6:31 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
22782,,0,494,9,"28,458",99.14477002° W,"March 13, 2024, 10:00 AM",,"11,602",19.34668680° N,"February 8, 2024, 6:38 PM",28458,7,Coyoacán,Ciudad de México
22783,,1,"43,185",11,"28,572",99.28054120° W,"March 19, 2024, 8:50 PM",,"10,902",19.35315510° N,"February 8, 2024, 6:50 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
22784,,0,"2,300",11,"28,572",99.28054120° W,"March 19, 2024, 8:50 PM",,"10,902",19.35315510° N,"February 8, 2024, 6:55 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
22785,,0,50,11,"28,444",99.18277830° W,"March 19, 2024, 8:50 PM","March 22, 2024, 10:57 AM","12,451",19.36334970° N,"February 8, 2024, 9:44 PM",28444,7,Benito Juárez,Ciudad de México
22786,,0,"2,000",15,"127,616",99.13890250° W,"February 8, 2024, 11:30 PM",,"2,388",23.77371410° N,"February 8, 2024, 11:29 PM",127616,28,Victoria,Ciudad Victoria
22787,,1,"7,100",11,"29,164",99.18929170° W,"April 1, 2024, 9:35 AM","April 2, 2024, 4:26 PM",181,19.41277660° N,"February 9, 2024, 1:02 PM",29164,7,Miguel Hidalgo,Ciudad de México
22788,,1,"7,606",11,"28,617",99.17232040° W,"March 1, 2024, 1:48 PM",,181,19.41945200° N,"February 9, 2024, 2:15 PM",28617,7,Cuauhtémoc,Ciudad de México
22789,,0,190,13,"28,593",99.15221010° W,"April 15, 2024, 4:07 PM",,"9,145",19.43621410° N,"February 9, 2024, 2:24 PM",28593,7,Cuauhtémoc,Ciudad de México
22790,"20,735",0,523,11,,,"February 24, 2024, 2:14 PM",,"3,388",,"February 9, 2024, 5:35 PM",,,,
22791,"20,736",0,75,11,,,"February 24, 2024, 2:14 PM",,"3,388",,"February 9, 2024, 5:36 PM",,,,
22792,"20,736",0,89,11,,,"February 24, 2024, 2:14 PM",,"3,388",,"February 9, 2024, 5:36 PM",,,,
22793,,0,"2,131",9,"88,101",100.19948930° W,"April 21, 2024, 11:02 AM",,"12,471",25.76706290° N,"February 9, 2024, 10:59 PM",88101,19,Apodaca,Ciudad Apodaca
22794,,0,"250,000",15,"88,098",100.39464290° W,"April 21, 2024, 11:02 AM",,"12,471",25.81737460° N,"February 9, 2024, 11:39 PM",88098,19,El Carmen,
22795,,0,"6,000",15,"69,693",99.09305280° W,"April 26, 2024, 1:01 PM",,"11,600",19.80392970° N,"February 10, 2024, 1:39 PM",69693,15,Zumpango,Zumpango
22796,,0,264,13,"46,267",101.18889620° W,"March 15, 2024, 10:00 AM",,"12,482",20.13877420° N,"February 10, 2024, 2:38 PM",46267,11,Moroleón,Moroleón
22797,,0,"10,366",9,"71,017",98.88300310° W,"April 21, 2024, 11:02 AM",,"12,471",19.24665840° N,"February 10, 2024, 2:49 PM",71017,15,Chalco,Chalco de Díaz Covarrubias
22798,,0,"2,350",9,"141,287",89.56744830° W,"April 21, 2024, 11:02 AM",,"12,471",21.01419800° N,"February 10, 2024, 3:35 PM",141287,31,Mérida,Mérida
22799,,0,"1,200",11,"124,872",92.91738360° W,"April 21, 2024, 11:02 AM",,"12,471",17.99519380° N,"February 10, 2024, 5:08 PM",124872,27,Centro,Villahermosa
22800,,0,390,15,"124,995",92.99551860° W,"April 21, 2024, 11:02 AM",,"12,471",17.96991810° N,"February 10, 2024, 5:22 PM",124995,27,Centro,Villahermosa
22801,,0,"1,500",15,"142,075",89.54609340° W,"April 21, 2024, 11:02 AM",,"12,471",21.04222330° N,"February 10, 2024, 11:27 PM",142075,31,Mocochá,
22802,,0,320,15,"124,872",92.94576300° W,"April 21, 2024, 11:02 AM",,"12,471",17.98415070° N,"February 10, 2024, 11:42 PM",124872,27,Centro,Villahermosa
22803,,0,28,13,"27,575",103.81132633° W,"February 12, 2024, 11:20 AM",,"12,505",19.20153920° N,"February 11, 2024, 7:30 PM",27575,9,Coquimatlán,
22804,,0,100,13,"28,615",99.17319190° W,"May 6, 2024, 5:06 PM",,392,19.42635670° N,"February 12, 2024, 9:36 AM",28615,7,Cuauhtémoc,Ciudad de México
22805,,1,"4,425",11,"29,166",99.18830450° W,"March 19, 2024, 8:50 PM",,181,19.40434880° N,"February 12, 2024, 10:08 AM",29166,7,Miguel Hidalgo,Ciudad de México
22806,,0,731,15,"29,162",99.19910930° W,"May 6, 2024, 11:22 AM",,"12,515",19.40799640° N,"February 12, 2024, 12:23 PM",29162,7,Miguel Hidalgo,Ciudad de México
22807,"14,109",0,75,13,,,"April 17, 2024, 11:24 PM",,"9,541",,"February 12, 2024, 12:43 PM",,,,
22808,"14,109",0,90,13,,,"April 17, 2024, 11:24 PM",,"9,541",,"February 12, 2024, 12:44 PM",,,,
22809,"14,109",0,215,13,,,"April 17, 2024, 11:24 PM",,"9,541",,"February 12, 2024, 12:45 PM",,,,
22810,,0,248,13,"133,233",96.37630328° W,"February 12, 2024, 1:09 PM","February 12, 2024, 1:10 PM","10,118",19.36853790° N,"February 12, 2024, 1:09 PM",133233,30,La Antigua,José Cardel
22811,,0,248,13,"133,233",96.37630328° W,"March 20, 2024, 10:00 AM",,"12,404",19.36852272° N,"February 12, 2024, 1:14 PM",133233,30,La Antigua,José Cardel
22812,"20,112",0,20,11,,,"February 12, 2024, 1:34 PM",,"8,806",,"February 12, 2024, 1:34 PM",,,,
22813,,0,85,13,"28,617",99.16079820° W,"March 17, 2024, 10:00 AM",,392,19.41712810° N,"February 12, 2024, 1:36 PM",28617,7,Cuauhtémoc,Ciudad de México
22814,,0,509,15,"29,147",99.20248020° W,"April 20, 2024, 12:16 PM",,"12,515",19.43418660° N,"February 12, 2024, 2:18 PM",29147,7,Miguel Hidalgo,Ciudad de México
22815,,0,509,15,"29,147",99.20238490° W,"February 12, 2024, 2:25 PM","February 12, 2024, 2:33 PM","12,515",19.43772480° N,"February 12, 2024, 2:25 PM",29147,7,Miguel Hidalgo,Ciudad de México
22816,,0,509,15,"29,147",99.20248020° W,"May 6, 2024, 11:22 AM",,"12,515",19.43418660° N,"February 12, 2024, 2:30 PM",29147,7,Miguel Hidalgo,Ciudad de México
22817,,0,308,13,"29,114",99.16890340° W,"April 29, 2024, 9:27 AM",,"12,522",19.44471500° N,"February 12, 2024, 2:45 PM",29114,7,Miguel Hidalgo,Ciudad de México
22818,,0,80,13,"29,114",99.17782030° W,"April 28, 2024, 10:00 AM",,"12,164",19.43860080° N,"February 12, 2024, 3:44 PM",29114,7,Miguel Hidalgo,Ciudad de México
22819,,0,675,11,"28,422",99.13934680° W,"March 17, 2024, 10:00 AM",,"12,519",19.37506060° N,"February 12, 2024, 4:07 PM",28422,7,Benito Juárez,Ciudad de México
22820,,1,"8,000",13,"1,735",115.37377197° W,"April 2, 2024, 2:27 PM","April 9, 2024, 10:23 AM",5,32.65219608° N,"February 12, 2024, 4:53 PM",1735,2,Mexicali,Mexicali
22821,,0,460,13,"71,477",101.19966400° W,"March 19, 2024, 10:00 AM",,"12,528",19.70303380° N,"February 12, 2024, 5:05 PM",71477,16,Morelia,Morelia
22822,,0,860,9,"102,108",100.43190368° W,"March 19, 2024, 2:51 PM",,"8,153",20.65134321° N,"February 12, 2024, 5:44 PM",102108,22,Querétaro,Santiago de Querétaro
22823,,0,67,13,"28,615",99.17290430° W,"April 24, 2024, 10:03 AM",,"12,520",19.43035590° N,"February 12, 2024, 5:56 PM",28615,7,Cuauhtémoc,Ciudad de México
22824,,1,"4,552",9,"44,329",100.78583346° W,"April 10, 2024, 1:15 PM",,"8,153",20.42346250° N,"February 12, 2024, 6:37 PM",44329,11,Celaya,
22825,,0,80,13,"61,694",102.50864270° W,"March 17, 2024, 10:00 AM",,"12,469",20.54833280° N,"February 12, 2024, 6:43 PM",61694,14,Atotonilco el Alto,Atotonilco el Alto
22826,"22,824",0,"4,552",9,,,"April 10, 2024, 1:15 PM",,"8,153",,"February 12, 2024, 6:44 PM",,,,
22827,,0,49,11,"28,515",99.15789130° W,"March 19, 2024, 8:50 PM","March 22, 2024, 10:57 AM","12,376",19.29906200° N,"February 12, 2024, 10:05 PM",28515,7,Coyoacán,Ciudad de México
22828,,0,285,11,"29,089",99.21544260° W,"March 18, 2024, 10:00 AM",,"9,095",19.43135340° N,"February 13, 2024, 9:41 AM",29089,7,Miguel Hidalgo,Ciudad de México
22829,,0,260,13,"28,556",99.26088110° W,"April 22, 2024, 10:46 AM",,"12,056",19.38925340° N,"February 13, 2024, 10:16 AM",28556,7,Cuajimalpa de Morelos,Ciudad de México
22830,,0,560,9,"102,483",100.44745300° W,"April 24, 2024, 7:09 AM",,"10,657",20.74145470° N,"February 13, 2024, 11:48 AM",102483,22,Querétaro,
22831,,0,"1,320",13,"67,531",99.23564092° W,"March 24, 2024, 10:00 AM",,931,19.48462742° N,"February 13, 2024, 12:16 PM",67531,15,Naucalpan de Juárez,Naucalpan de Juárez
22832,,0,134,13,"28,403",99.16754090° W,"April 17, 2024, 10:00 AM",,392,19.37087370° N,"February 13, 2024, 12:18 PM",28403,7,Benito Juárez,Ciudad de México
22833,,0,"5,800",9,"66,354",99.54067960° W,"March 27, 2024, 10:00 AM",,"12,307",19.30973610° N,"February 13, 2024, 12:19 PM",66354,15,Lerma,
22834,,0,319,13,"67,218",99.28226150° W,"March 5, 2024, 9:22 AM",,"2,406",19.39746800° N,"February 13, 2024, 12:42 PM",67218,15,Huixquilucan,Huixquilucan de Degollado
22836,"14,504",0,173,11,,,"April 22, 2024, 5:43 PM",,"9,867",,"February 13, 2024, 12:56 PM",,,,
22837,"7,774",0,300,11,,,"February 13, 2024, 1:16 PM",,"6,805",,"February 13, 2024, 1:16 PM",,,,
22838,,1,"4,600",11,"29,150",99.18655310° W,"February 28, 2024, 1:37 PM",,"10,902",19.43750210° N,"February 13, 2024, 1:44 PM",29150,7,Miguel Hidalgo,Ciudad de México
22839,"22,838",0,"1,433",11,,,"March 14, 2024, 6:31 PM",,"9,541",,"February 13, 2024, 1:45 PM",,,,
22840,"22,838",0,"4,323",11,,,"March 14, 2024, 6:31 PM",,"9,541",,"February 13, 2024, 1:59 PM",,,,
22841,"8,401",0,872,11,,,"February 13, 2024, 2:49 PM",,"10,902",,"February 13, 2024, 2:49 PM",,,,
22842,"8,401",0,"1,400",11,,,"February 13, 2024, 2:50 PM",,"10,902",,"February 13, 2024, 2:50 PM",,,,
22843,"8,401",0,810,11,,,"February 13, 2024, 2:50 PM",,"10,902",,"February 13, 2024, 2:50 PM",,,,
22844,,0,"5,128",9,"29,009",99.07663430° W,"April 21, 2024, 11:02 AM",,"12,471",19.33202140° N,"February 13, 2024, 3:21 PM",29009,7,Iztapalapa,Ciudad de México
22845,"22,838",0,525,11,,,"March 14, 2024, 6:31 PM",,"9,541",,"February 13, 2024, 4:05 PM",,,,
22846,,0,90,13,"29,158",99.17559280° W,"February 13, 2024, 4:59 PM",,"9,791",19.40476640° N,"February 13, 2024, 4:58 PM",29158,7,Miguel Hidalgo,Ciudad de México
22847,"22,640",0,"1,800",13,,,"May 7, 2024, 10:00 AM",,"2,388",,"February 13, 2024, 5:11 PM",,,,
22848,,0,603,13,"28,618",99.14979960° W,"April 2, 2024, 4:54 PM",,"2,406",19.42422290° N,"February 13, 2024, 5:19 PM",28618,7,Cuauhtémoc,Ciudad de México
22849,"8,960",0,179,11,,,"February 13, 2024, 6:31 PM",,"6,805",,"February 13, 2024, 5:55 PM",,,,
22850,,1,"500,000",9,"30,208",104.50727220° W,"February 13, 2024, 6:22 PM",,4,24.14444520° N,"February 13, 2024, 6:21 PM",30208,10,Durango,
22851,"22,850",0,"46,000",9,,,"February 13, 2024, 6:29 PM",,4,,"February 13, 2024, 6:28 PM",,,,
22852,"22,850",0,"47,000",9,,,"February 13, 2024, 6:29 PM",,4,,"February 13, 2024, 6:29 PM",,,,
22853,"8,465",0,630,11,,,"February 13, 2024, 11:18 PM","April 3, 2024, 10:32 AM","9,541",,"February 13, 2024, 11:18 PM",,,,
22854,"8,465",0,740,11,,,"February 13, 2024, 11:19 PM","April 3, 2024, 10:32 AM","9,541",,"February 13, 2024, 11:19 PM",,,,
22855,,0,50,13,"28,616",99.15641250° W,"February 14, 2024, 9:51 AM",,"9,791",19.43123950° N,"February 14, 2024, 9:50 AM",28616,7,Cuauhtémoc,Ciudad de México
22856,,1,440,11,"28,388",99.15363670° W,"March 12, 2024, 2:18 PM",,"12,559",19.47002750° N,"February 14, 2024, 11:30 AM",28388,7,Azcapotzalco,Ciudad de México
22857,"22,856",0,160,11,,,"February 14, 2024, 11:36 AM",,"9,867",,"February 14, 2024, 11:36 AM",,,,
22858,"22,856",0,140,11,,,"February 14, 2024, 11:37 AM",,"9,867",,"February 14, 2024, 11:37 AM",,,,
22859,"22,856",0,140,11,,,"February 14, 2024, 11:37 AM",,"9,867",,"February 14, 2024, 11:37 AM",,,,
22860,,0,250,15,"28,437",99.18034420° W,"April 9, 2024, 10:07 AM",,"12,515",19.38108790° N,"February 14, 2024, 12:38 PM",28437,7,Benito Juárez,Ciudad de México
22861,,0,110,9,"28,621",99.14130840° W,"March 19, 2024, 10:00 AM",,"12,563",19.41078290° N,"February 14, 2024, 1:22 PM",28621,7,Cuauhtémoc,Ciudad de México
22862,,0,20,13,"9,291",92.15135507° W,"March 19, 2024, 10:00 AM",,"12,527",16.24181980° N,"February 14, 2024, 1:34 PM",9291,5,Comitán de Domínguez,Comitán de Domínguez
22863,,0,"20,000",9,"54,002",99.34327191° W,"March 19, 2024, 10:00 AM",,"7,470",19.88643544° N,"February 14, 2024, 1:46 PM",54002,13,Tepeji del Río de Ocampo,
22864,,1,"39,339",9,"68,136",99.50943214° W,"March 20, 2024, 12:40 PM",,"7,470",19.98182062° N,"February 14, 2024, 2:44 PM",68136,15,Jilotepec,
22865,,0,100,11,"71,477",101.19655810° W,"March 19, 2024, 10:00 AM",,"12,566",19.70464060° N,"February 14, 2024, 2:56 PM",71477,16,Morelia,Morelia
22866,,0,480,9,"102,022",100.45812870° W,"March 19, 2024, 10:00 AM",,"12,521",20.62065580° N,"February 14, 2024, 3:12 PM",102022,22,Querétaro,Santiago de Querétaro
22867,,0,696,9,"102,450",100.39927520° W,"March 19, 2024, 10:00 AM",,"12,521",20.86794440° N,"February 14, 2024, 3:50 PM",102450,22,Querétaro,
22868,,0,584,9,"102,450",100.39927520° W,"March 19, 2024, 10:00 AM",,"12,521",20.86794440° N,"February 14, 2024, 4:08 PM",102450,22,Querétaro,
22869,,0,321,9,"102,463",100.44745300° W,"March 19, 2024, 10:00 AM",,"12,521",20.74145470° N,"February 14, 2024, 4:42 PM",102463,22,Querétaro,
22870,,0,400,9,"102,135",100.45160150° W,"March 19, 2024, 10:00 AM",,"12,521",20.59471360° N,"February 14, 2024, 4:59 PM",102135,22,Querétaro,Santiago de Querétaro
22873,,0,32,13,"28,484",99.13671040° W,"February 16, 2024, 1:02 PM",,931,19.33638620° N,"February 14, 2024, 5:13 PM",28484,7,Coyoacán,Ciudad de México
22874,,0,50,13,"28,824",99.05899540° W,"March 25, 2024, 10:00 AM",,"11,955",19.39580520° N,"February 14, 2024, 5:56 PM",28824,7,Iztacalco,Ciudad de México
22875,,1,"11,300",9,"54,005",99.28993290° W,"March 20, 2024, 12:40 PM",,"7,470",19.85668170° N,"February 14, 2024, 7:48 PM",54005,13,Tepeji del Río de Ocampo,
22876,,1,"196,870",9,"54,017",99.33493750° W,"March 20, 2024, 12:40 PM",,"7,470",19.86381250° N,"February 15, 2024, 8:29 AM",54017,13,Tepeji del Río de Ocampo,
22877,,1,217,13,"29,087",99.21712280° W,"March 11, 2024, 6:23 PM",,"9,541",19.42792640° N,"February 15, 2024, 10:19 AM",29087,7,Miguel Hidalgo,Ciudad de México
22878,,1,"11,414",9,"68,132",99.52343750° W,"March 20, 2024, 12:40 PM",,"7,470",19.97756250° N,"February 15, 2024, 10:43 AM",68132,15,Jilotepec,
22884,,1,"15,000",11,"29,091",99.20448590° W,"March 3, 2024, 10:13 AM",,"6,805",19.42497840° N,"February 15, 2024, 11:39 AM",29091,7,Miguel Hidalgo,Ciudad de México
22887,,0,23,11,"28,401",99.17279620° W,"April 28, 2024, 10:00 AM",,"8,737",19.38522510° N,"February 15, 2024, 11:55 AM",28401,7,Benito Juárez,Ciudad de México
22888,,1,"33,591",11,"28,617",99.16225200° W,"February 28, 2024, 1:37 PM",,"9,149",19.42322280° N,"February 15, 2024, 12:15 PM",28617,7,Cuauhtémoc,Ciudad de México
22908,,0,120,13,"3,024",117.08302080° W,"February 22, 2024, 2:20 PM",,"2,388",32.48828040° N,"February 15, 2024, 2:23 PM",3024,2,Tijuana,Tijuana
22909,,0,366,11,"81,657",99.23398150° W,"April 29, 2024, 10:00 AM",,"11,547",18.92077200° N,"February 15, 2024, 2:29 PM",81657,17,Cuernavaca,Cuernavaca
22910,,0,45,13,"57,652",103.34992980° W,"April 24, 2024, 1:49 PM",,"12,584",20.69503160° N,"February 15, 2024, 3:37 PM",57652,14,Guadalajara,Guadalajara
22913,,0,90,13,"106,033",100.98043380° W,"April 10, 2024, 10:09 AM",,"12,607",22.20927230° N,"February 15, 2024, 9:18 PM",106033,24,San Luis Potosí,San Luis Potosí
22914,,0,27,13,"57,746",103.39799300° W,"March 8, 2024, 3:50 PM",,"12,612",20.65744370° N,"February 16, 2024, 10:38 AM",57746,14,Guadalajara,Guadalajara
22915,,0,94,13,"40,586",101.70070864° W,"April 3, 2024, 9:29 AM",,"12,169",21.18336299° N,"February 16, 2024, 11:23 AM",40586,11,León,León de los Aldama
22916,,0,"10,267",9,"102,647",99.61257410° W,"March 27, 2024, 10:00 AM",,"12,307",20.07458080° N,"February 16, 2024, 11:39 AM",102647,22,El Marqués,
22917,,0,30,11,"28,399",99.15030190° W,"March 21, 2024, 10:00 AM",,"12,585",19.39220360° N,"February 16, 2024, 11:42 AM",28399,7,Benito Juárez,Ciudad de México
